mousedown at (1195, 545) on 2024-10-05T16:00:38.838Z
mouseup at (1195, 545) on 2024-10-05T16:00:38.909Z
click at (1195, 545) on 2024-10-05T16:00:38.909Z
mousedown at (1259, 431) on 2024-10-05T16:00:42.174Z
mouseup at (1259, 431) on 2024-10-05T16:00:42.271Z
click at (1259, 431) on 2024-10-05T16:00:42.272Z
mousedown at (983, 284) on 2024-10-05T16:00:51.325Z
mouseup at (983, 284) on 2024-10-05T16:00:51.406Z
click at (983, 284) on 2024-10-05T16:00:51.406Z
mousedown at (986, 306) on 2024-10-05T16:00:53.901Z
mouseup at (986, 306) on 2024-10-05T16:00:54.039Z
click at (986, 306) on 2024-10-05T16:00:54.039Z
mousedown at (579, 367) on 2024-10-05T16:01:03.278Z
mouseup at (579, 367) on 2024-10-05T16:01:03.373Z
click at (579, 367) on 2024-10-05T16:01:03.373Z
mousedown at (757, 355) on 2024-10-05T16:01:17.261Z
mouseup at (757, 355) on 2024-10-05T16:01:17.342Z
click at (757, 355) on 2024-10-05T16:01:17.343Z
mousedown at (618, 464) on 2024-10-05T16:01:24.390Z
mouseup at (618, 464) on 2024-10-05T16:01:24.485Z
click at (618, 464) on 2024-10-05T16:01:24.485Z
mousedown at (513, 441) on 2024-10-05T16:01:27.605Z
mouseup at (513, 441) on 2024-10-05T16:01:27.717Z
click at (513, 441) on 2024-10-05T16:01:27.718Z
mousedown at (1130, 439) on 2024-10-05T16:01:33.053Z
mouseup at (1130, 439) on 2024-10-05T16:01:33.189Z
click at (1130, 439) on 2024-10-05T16:01:33.189Z
mousedown at (1008, 563) on 2024-10-05T16:01:38.397Z
mouseup at (1008, 563) on 2024-10-05T16:01:38.494Z
click at (1008, 563) on 2024-10-05T16:01:38.494Z
mousedown at (1034, 773) on 2024-10-05T16:01:42.166Z
mouseup at (1034, 773) on 2024-10-05T16:01:42.253Z
click at (1034, 773) on 2024-10-05T16:01:42.253Z
mousedown at (893, 586) on 2024-10-05T16:01:46.325Z
mouseup at (893, 586) on 2024-10-05T16:01:46.437Z
click at (893, 586) on 2024-10-05T16:01:46.437Z
mousedown at (1132, 136) on 2024-10-05T16:01:52.213Z
mouseup at (1132, 136) on 2024-10-05T16:01:52.317Z
click at (1132, 136) on 2024-10-05T16:01:52.317Z
mousedown at (1096, 336) on 2024-10-05T16:01:55.405Z
mouseup at (1096, 336) on 2024-10-05T16:01:55.526Z
click at (1096, 336) on 2024-10-05T16:01:55.528Z
mousedown at (768, 192) on 2024-10-05T16:02:06.889Z
mouseup at (768, 192) on 2024-10-05T16:02:06.973Z
click at (768, 192) on 2024-10-05T16:02:06.973Z
mousedown at (757, 194) on 2024-10-05T16:02:08.110Z
mouseup at (757, 194) on 2024-10-05T16:02:08.221Z
click at (757, 194) on 2024-10-05T16:02:08.221Z
mousedown at (756, 185) on 2024-10-05T16:02:14.727Z
mouseup at (756, 185) on 2024-10-05T16:02:14.876Z
click at (756, 185) on 2024-10-05T16:02:14.877Z
mousedown at (815, 355) on 2024-10-05T16:02:19.646Z
mouseup at (815, 355) on 2024-10-05T16:02:19.812Z
click at (815, 355) on 2024-10-05T16:02:19.812Z
mousedown at (530, 381) on 2024-10-05T16:02:28.652Z
mouseup at (530, 381) on 2024-10-05T16:02:28.813Z
click at (530, 381) on 2024-10-05T16:02:28.813Z
mousedown at (900, 789) on 2024-10-05T16:02:36.901Z
mouseup at (900, 789) on 2024-10-05T16:02:37.021Z
mousedown at (824, 471) on 2024-10-05T16:02:46.436Z
mouseup at (824, 471) on 2024-10-05T16:02:46.540Z
click at (824, 471) on 2024-10-05T16:02:46.540Z
mousedown at (678, 473) on 2024-10-05T16:02:52.204Z
mouseup at (678, 473) on 2024-10-05T16:02:52.332Z
click at (678, 473) on 2024-10-05T16:02:52.332Z
mousedown at (628, 481) on 2024-10-05T16:04:15.772Z
mouseup at (628, 481) on 2024-10-05T16:04:15.884Z
mousedown at (807, 352) on 2024-10-05T16:04:27.395Z
mouseup at (807, 352) on 2024-10-05T16:04:27.508Z
click at (807, 352) on 2024-10-05T16:04:27.509Z
mousedown at (807, 352) on 2024-10-05T16:04:28.075Z
mouseup at (807, 352) on 2024-10-05T16:04:28.163Z
click at (807, 352) on 2024-10-05T16:04:28.164Z
mousedown at (816, 356) on 2024-10-05T16:04:31.348Z
mouseup at (815, 358) on 2024-10-05T16:04:31.468Z
click at (815, 358) on 2024-10-05T16:04:31.468Z
mousedown at (837, 425) on 2024-10-05T16:04:32.755Z
mouseup at (837, 459) on 2024-10-05T16:04:33.299Z
click at (837, 459) on 2024-10-05T16:04:33.300Z
mousedown at (691, 493) on 2024-12-07T14:24:02.378Z
mouseup at (823, 553) on 2024-12-07T14:24:04.018Z
click at (823, 553) on 2024-12-07T14:24:04.019Z
mousedown at (730, 670) on 2024-12-07T14:24:15.790Z
mouseup at (692, 636) on 2024-12-07T14:24:18.477Z
click at (692, 636) on 2024-12-07T14:24:18.478Z
mousedown at (546, 553) on 2024-12-07T14:24:22.139Z
mouseup at (546, 553) on 2024-12-07T14:24:22.317Z
click at (546, 553) on 2024-12-07T14:24:22.319Z
mousedown at (733, 539) on 2024-12-07T14:24:30.264Z
mouseup at (733, 539) on 2024-12-07T14:24:30.444Z
click at (733, 539) on 2024-12-07T14:24:30.445Z
mousedown at (733, 539) on 2024-12-07T14:24:31.758Z
mouseup at (684, 542) on 2024-12-07T14:24:35.960Z
click at (684, 542) on 2024-12-07T14:24:35.961Z
mousedown at (729, 572) on 2024-12-07T14:24:40.248Z
mouseup at (510, 568) on 2024-12-07T14:24:42.477Z
click at (510, 568) on 2024-12-07T14:24:42.479Z
mousedown at (842, 488) on 2024-12-07T14:24:52.192Z
mouseup at (643, 474) on 2024-12-07T14:24:55.210Z
click at (643, 474) on 2024-12-07T14:24:55.211Z
mousedown at (598, 508) on 2024-12-07T14:24:56.748Z
mouseup at (598, 508) on 2024-12-07T14:24:56.927Z
click at (598, 508) on 2024-12-07T14:24:56.928Z
mousedown at (845, 608) on 2024-12-07T14:25:06.713Z
mouseup at (821, 579) on 2024-12-07T14:25:14.118Z
click at (821, 579) on 2024-12-07T14:25:14.119Z
mousedown at (806, 502) on 2024-12-07T14:25:21.511Z
mouseup at (804, 505) on 2024-12-07T14:25:22.025Z
click at (804, 505) on 2024-12-07T14:25:22.026Z
mousedown at (804, 505) on 2024-12-07T14:25:22.231Z
mouseup at (808, 523) on 2024-12-07T14:25:25.480Z
click at (808, 523) on 2024-12-07T14:25:25.481Z
mousedown at (848, 553) on 2024-12-07T14:25:43.134Z
mouseup at (836, 555) on 2024-12-07T14:25:58.609Z
click at (836, 555) on 2024-12-07T14:25:58.610Z
mousedown at (951, 537) on 2024-12-07T14:26:05.480Z
mouseup at (752, 551) on 2024-12-07T14:26:06.819Z
click at (752, 551) on 2024-12-07T14:26:06.820Z
mousedown at (822, 557) on 2024-12-07T14:26:09.674Z
mouseup at (615, 519) on 2024-12-07T14:26:11.283Z
click at (615, 519) on 2024-12-07T14:26:11.284Z
mousedown at (784, 414) on 2024-12-07T14:26:13.759Z
mouseup at (763, 491) on 2024-12-07T14:26:15.025Z
click at (763, 491) on 2024-12-07T14:26:15.026Z
mousedown at (530, 441) on 2024-12-07T14:26:20.515Z
mouseup at (530, 441) on 2024-12-07T14:26:20.695Z
click at (530, 441) on 2024-12-07T14:26:20.696Z
mousedown at (286, 508) on 2024-12-07T14:26:24.221Z
mouseup at (286, 508) on 2024-12-07T14:26:24.399Z
click at (286, 508) on 2024-12-07T14:26:24.400Z
mousedown at (858, 525) on 2024-12-07T14:26:52.819Z
mouseup at (758, 514) on 2024-12-07T14:27:04.301Z
click at (758, 514) on 2024-12-07T14:27:04.302Z
mousedown at (867, 483) on 2024-12-07T14:27:07.006Z
mouseup at (759, 470) on 2024-12-07T14:27:09.505Z
click at (759, 470) on 2024-12-07T14:27:09.507Z
mousedown at (939, 423) on 2024-12-07T14:27:12.977Z
mouseup at (795, 426) on 2024-12-07T14:27:13.801Z
click at (795, 426) on 2024-12-07T14:27:13.802Z
mousedown at (919, 464) on 2024-12-07T14:27:17.017Z
mouseup at (919, 464) on 2024-12-07T14:27:17.195Z
click at (919, 464) on 2024-12-07T14:27:17.195Z
mousedown at (589, 447) on 2024-12-07T14:27:20.230Z
mouseup at (589, 447) on 2024-12-07T14:27:20.408Z
click at (589, 447) on 2024-12-07T14:27:20.409Z
mousedown at (674, 186) on 2024-12-07T14:27:30.078Z
mouseup at (674, 186) on 2024-12-07T14:27:30.256Z
click at (674, 186) on 2024-12-07T14:27:30.257Z
mousedown at (681, 185) on 2024-12-07T14:27:31.044Z
mouseup at (681, 185) on 2024-12-07T14:27:31.223Z
click at (681, 185) on 2024-12-07T14:27:31.223Z
mousedown at (711, 191) on 2024-12-07T14:27:35.617Z
mouseup at (711, 191) on 2024-12-07T14:27:35.794Z
click at (711, 191) on 2024-12-07T14:27:35.794Z
mousedown at (833, 343) on 2024-12-07T14:27:37.758Z
mouseup at (616, 340) on 2024-12-07T14:27:40.338Z
click at (616, 340) on 2024-12-07T14:27:40.338Z
mousedown at (217, 330) on 2024-12-07T14:27:52.491Z
mouseup at (217, 330) on 2024-12-07T14:27:52.671Z
click at (217, 330) on 2024-12-07T14:27:52.672Z
mousedown at (230, 330) on 2024-12-07T14:27:53.580Z
mouseup at (230, 330) on 2024-12-07T14:27:53.759Z
click at (230, 330) on 2024-12-07T14:27:53.761Z
mousedown at (267, 418) on 2024-12-07T14:27:57.629Z
mouseup at (267, 418) on 2024-12-07T14:27:57.809Z
click at (267, 418) on 2024-12-07T14:27:57.810Z
mousedown at (902, 550) on 2024-12-07T14:28:10.866Z
mouseup at (672, 573) on 2024-12-07T14:28:13.346Z
click at (672, 573) on 2024-12-07T14:28:13.347Z
mousedown at (345, 582) on 2024-12-07T14:28:20.424Z
mouseup at (345, 582) on 2024-12-07T14:28:20.603Z
click at (345, 582) on 2024-12-07T14:28:20.604Z
mousedown at (307, 366) on 2024-12-07T14:28:23.828Z
mouseup at (307, 366) on 2024-12-07T14:28:24.008Z
click at (307, 366) on 2024-12-07T14:28:24.009Z
mousedown at (650, 213) on 2024-12-07T14:28:33.019Z
mouseup at (650, 213) on 2024-12-07T14:28:33.197Z
click at (650, 213) on 2024-12-07T14:28:33.198Z
mousedown at (625, 256) on 2024-12-07T14:28:36.140Z
mouseup at (625, 256) on 2024-12-07T14:28:36.320Z
click at (625, 256) on 2024-12-07T14:28:36.321Z
mousedown at (912, 510) on 2024-12-07T14:28:37.526Z
mouseup at (885, 537) on 2024-12-07T14:28:38.439Z
click at (885, 537) on 2024-12-07T14:28:38.441Z
mousedown at (807, 531) on 2024-12-07T14:28:45.839Z
mouseup at (957, 449) on 2024-12-07T14:28:51.888Z
click at (957, 449) on 2024-12-07T14:28:51.889Z
